offset_seconds,frequency_hz
0.500000,59.589423
1.500000,59.589423
2.500000,59.589423
3.500000,59.421373
4.500000,59.845179
5.500000,59.505356
6.500000,59.505356
7.500000,59.466258
8.500000,59.466258
9.500000,59.308112
10.500000,59.632373
11.500000,59.533944
12.500000,59.533944
13.500000,59.533944
14.500000,59.435227
15.500000,59.519405
16.500000,59.519405
17.500000,59.519405
18.500000,59.580181
19.500000,59.797927
20.500000,59.797927
21.500000,59.650838
22.500000,59.389929
23.500000,59.389929
24.500000,59.562674
25.500000,59.741085
26.500000,59.741085
27.500000,59.451744
28.500000,59.444107
29.500000,59.444107
30.500000,59.401529
31.500000,59.561724
32.500000,59.404898
33.500000,59.575602
34.500000,59.404898
35.500000,59.511028
36.500000,59.493181
37.500000,59.493181
38.500000,59.467301
39.500000,59.467301
40.500000,59.566659
41.500000,59.566659
42.500000,59.435129
43.500000,59.435129
44.500000,59.491294
45.500000,59.491294
46.500000,59.425374
47.500000,59.425374
48.500000,59.447613
49.500000,59.524017
50.500000,59.524017
51.500000,59.846221
52.500000,59.846221
53.500000,59.585216
54.500000,59.585216
55.500000,59.650436
56.500000,59.717288
57.500000,59.736352
58.500000,59.840021
59.500000,59.736352
60.500000,59.604750
61.500000,59.396243
62.500000,59.581914
63.500000,59.543010
64.500000,59.543010
65.500000,59.384755
66.500000,59.384755
67.500000,59.384755
68.500000,59.496732
69.500000,59.496732
70.500000,59.496732
71.500000,59.460597
72.500000,59.388105
73.500000,59.337383
74.500000,59.337383
75.500000,59.456223
76.500000,59.456223
77.500000,59.413241
78.500000,59.413241
79.500000,59.413241
80.500000,59.467507
81.500000,59.467507
82.500000,59.475845
83.500000,59.545276
84.500000,59.545276
85.500000,59.612446
86.500000,59.612446
87.500000,60.174410
88.500000,60.249069
89.500000,60.249069
90.500000,60.065573
91.500000,59.847800
92.500000,60.010936
93.500000,59.784438
94.500000,60.010936
95.500000,59.773355
96.500000,59.525988
97.500000,59.525988
98.500000,59.648032
99.500000,59.648032
100.500000,59.633812
101.500000,59.431773
102.500000,59.431773
103.500000,59.487290
104.500000,59.487290
105.500000,59.502079
106.500000,59.464850
107.500000,59.502079
108.500000,59.468228
109.500000,59.491617
110.500000,59.491617
111.500000,59.491617
112.500000,59.423524
113.500000,59.423524
114.500000,59.409565
115.500000,59.596245
116.500000,59.596245
117.500000,59.663035
118.500000,59.663035
119.500000,59.562591
120.500000,59.531899
121.500000,59.506906
122.500000,59.506906
123.500000,59.807888
124.500000,59.807888
125.500000,60.142557
126.500000,59.484340
127.500000,59.566355
128.500000,59.478568
129.500000,59.566355
130.500000,59.452556
131.500000,59.504523
132.500000,59.452556
133.500000,59.438708
134.500000,59.397398
135.500000,59.438708
136.500000,59.497876
137.500000,59.513551
138.500000,59.497876
139.500000,59.458907
140.500000,59.458907
141.500000,59.505902
142.500000,59.505902
143.500000,59.458307
144.500000,59.458307
145.500000,59.534595
146.500000,59.534595
147.500000,59.534595
148.500000,59.608100
149.500000,59.608100
150.500000,59.645918
151.500000,59.636716
152.500000,60.066455
153.500000,60.037325
154.500000,60.037325
155.500000,60.037325
156.500000,59.848580
157.500000,59.773161
158.500000,59.773161
159.500000,59.629819
160.500000,59.724897
161.500000,59.629819
162.500000,59.540932
163.500000,59.518302
164.500000,59.518302
165.500000,59.585237
166.500000,59.585237
167.500000,59.621952
168.500000,59.469070
169.500000,59.501197
170.500000,59.444914
171.500000,59.501197
172.500000,59.421421
173.500000,59.501678
174.500000,59.420420
175.500000,59.489364
176.500000,59.489364
177.500000,59.584610
178.500000,59.584610
179.500000,59.439894
180.500000,59.439894
181.500000,59.189544
182.500000,59.484078
183.500000,59.484078
184.500000,59.852270
185.500000,59.852270
186.500000,59.535538
187.500000,59.521517
188.500000,59.535538
189.500000,59.595569
190.500000,59.595569
191.500000,59.543418
192.500000,59.476719
193.500000,59.543418
