offset_seconds,frequency_hz
0.500000,59.918770
1.500000,59.980632
2.500000,59.980632
3.500000,59.980632
4.500000,60.092057
5.500000,60.092057
6.500000,60.118094
7.500000,60.118094
8.500000,59.991142
9.500000,59.866938
10.500000,59.991142
11.500000,60.012298
12.500000,60.012298
13.500000,60.035528
14.500000,60.035528
15.500000,60.035528
16.500000,60.137355
17.500000,59.914730
18.500000,60.026889
19.500000,59.960637
20.500000,59.960637
21.500000,59.960637
22.500000,60.027100
23.500000,60.078704
24.500000,60.027100
25.500000,60.084154
26.500000,60.089538
27.500000,60.124480
28.500000,60.089538
29.500000,60.119628
30.500000,60.004098
31.500000,60.004098
32.500000,60.004098
33.500000,60.115819
34.500000,60.115819
35.500000,60.041790
36.500000,60.023354
37.500000,59.997153
38.500000,59.951435
39.500000,59.951435
40.500000,60.154113
41.500000,60.154113
42.500000,60.123666
43.500000,60.072133
44.500000,60.123666
45.500000,59.994609
46.500000,59.994609
47.500000,59.970517
48.500000,59.910999
49.500000,59.970517
50.500000,60.114552
51.500000,60.179296
52.500000,60.114552
53.500000,60.078476
54.500000,60.038076
55.500000,60.038076
56.500000,60.038076
57.500000,60.015681
58.500000,59.857355
59.500000,59.857355
60.500000,59.953913
61.500000,60.092718
62.500000,60.092718
63.500000,59.962063
64.500000,59.962063
65.500000,60.068768
66.500000,60.068768
67.500000,60.068768
68.500000,60.169701
69.500000,60.169701
70.500000,59.929451
71.500000,59.763175
72.500000,59.763175
73.500000,60.093494
74.500000,60.099153
75.500000,60.099153
76.500000,59.942639
77.500000,59.942639
78.500000,59.868885
79.500000,60.027060
80.500000,60.033140
81.500000,60.126773
82.500000,60.126773
83.500000,60.048580
84.500000,59.993051
85.500000,59.993051
86.500000,59.993051
87.500000,59.987859
88.500000,59.784529
89.500000,59.987859
90.500000,60.004142
91.500000,60.004142
92.500000,60.036704
93.500000,60.036704
94.500000,60.036704
95.500000,60.150138
96.500000,60.195421
97.500000,60.196475
98.500000,60.195421
99.500000,59.997364
100.500000,59.997364
101.500000,60.158806
102.500000,60.229627
103.500000,60.248644
104.500000,60.248644
105.500000,60.121561
106.500000,60.086849
107.500000,59.873328
108.500000,59.873328
109.500000,60.114758
110.500000,60.114758
111.500000,59.978214
112.500000,59.978214
113.500000,60.015040
114.500000,60.015040
115.500000,59.908517
116.500000,59.879995
117.500000,59.854933
118.500000,59.854933
119.500000,59.854933
120.500000,60.122099
121.500000,60.209390
122.500000,60.122099
123.500000,60.035944
124.500000,60.035944
125.500000,60.142619
126.500000,60.185452
127.500000,60.185452
128.500000,60.012195
129.500000,59.905756
130.500000,60.012195
131.500000,60.029255
132.500000,60.029255
133.500000,59.924772
134.500000,59.924772
135.500000,59.924772
136.500000,59.825314
137.500000,59.778387
138.500000,59.789942
139.500000,59.789942
140.500000,59.796143
141.500000,59.863471
142.500000,59.863471
143.500000,59.900113
144.500000,60.051397
145.500000,60.052070
146.500000,60.052070
147.500000,60.025464
148.500000,60.025464
149.500000,60.047233
150.500000,60.055308
151.500000,60.055308
152.500000,60.018620
153.500000,60.018620
154.500000,60.001663
155.500000,60.001663
156.500000,60.001663
157.500000,60.059816
158.500000,60.059816
159.500000,60.005536
160.500000,60.005536
161.500000,60.005536
162.500000,60.027606
163.500000,60.016450
164.500000,60.016450
165.500000,60.015499
166.500000,59.955505
167.500000,59.929473
168.500000,59.929473
169.500000,59.870896
170.500000,59.870896
171.500000,59.928169
172.500000,60.026870
173.500000,60.066765
174.500000,60.066765
175.500000,60.000992
176.500000,59.859335
177.500000,60.000992
178.500000,59.845161
179.500000,59.845161
180.500000,59.845161
181.500000,59.823922
182.500000,59.924255
183.500000,60.080550
184.500000,60.080550
185.500000,59.905692
186.500000,59.905692
187.500000,59.905692
188.500000,59.923715
189.500000,59.784583
190.500000,59.949665
191.500000,60.007060
192.500000,60.007060
193.500000,60.015450
194.500000,59.902637
195.500000,59.887093
196.500000,59.887093
197.500000,59.941901
198.500000,59.941901
199.500000,59.868459
200.500000,59.868459
201.500000,60.056235
202.500000,60.056235
203.500000,59.957237
204.500000,59.957237
205.500000,59.957237
206.500000,59.999453
207.500000,59.991174
208.500000,59.991174
209.500000,59.909316
210.500000,59.863168
211.500000,59.863168
212.500000,59.863168
213.500000,59.827633
214.500000,59.871283
215.500000,60.108117
216.500000,60.108117
217.500000,60.008352
218.500000,59.873408
219.500000,59.883908
220.500000,59.883908
221.500000,60.116969
222.500000,60.168076
223.500000,60.221068
224.500000,60.221068
225.500000,60.018763
226.500000,59.903066
227.500000,59.903066
228.500000,60.071999
229.500000,60.166196
230.500000,60.166196
231.500000,59.961360
232.500000,59.889029
233.500000,59.961360
234.500000,59.857946
235.500000,59.890092
236.500000,59.890092
237.500000,59.904885
238.500000,59.998936
239.500000,59.998936
240.500000,59.998936
241.500000,59.970348
242.500000,60.061831
243.500000,59.970348
244.500000,59.962179
245.500000,59.849515
246.500000,59.962179
247.500000,60.022584
248.500000,60.022584
249.500000,59.988273
250.500000,59.972305
251.500000,59.972305
252.500000,59.976056
253.500000,59.996818
254.500000,59.996818
255.500000,59.962950
256.500000,59.853245
257.500000,59.962950
258.500000,59.923062
259.500000,60.012149
260.500000,59.923062
261.500000,60.012149
262.500000,60.112365
263.500000,60.112365
264.500000,59.949447
265.500000,59.949447
266.500000,59.957491
267.500000,60.126072
268.500000,60.126072
269.500000,60.177807
270.500000,60.117438
271.500000,60.097393
272.500000,59.805723
273.500000,59.805723
274.500000,59.954907
275.500000,59.954907
276.500000,59.852326
277.500000,59.852326
278.500000,60.040153
279.500000,60.133198
280.500000,60.040153
281.500000,60.103939
282.500000,59.935024
283.500000,59.953185
284.500000,59.953185
285.500000,60.027615
286.500000,60.027615
287.500000,60.015735
288.500000,60.015735
289.500000,60.112364
290.500000,60.112364
291.500000,59.915577
292.500000,59.915577
293.500000,59.993220
294.500000,59.993220
295.500000,59.941075
296.500000,59.941075
297.500000,60.010421
298.500000,60.040000
299.500000,60.040000
300.500000,60.017483
301.500000,59.937664
302.500000,59.937664
303.500000,59.986022
304.500000,59.993055
305.500000,59.993055
306.500000,60.050760
307.500000,60.050760
308.500000,59.981166
309.500000,59.793165
310.500000,59.981166
311.500000,60.094950
312.500000,60.169757
313.500000,60.169757
314.500000,60.127985
315.500000,60.027512
316.500000,60.027512
317.500000,60.129643
318.500000,60.129643
319.500000,60.146561
320.500000,60.113727
321.500000,60.113727
322.500000,60.011606
323.500000,60.011606
324.500000,60.024892
325.500000,60.024892
326.500000,60.001461
