offset_seconds,frequency_hz
0.500000,59.941211
1.500000,59.941211
2.500000,59.941211
3.500000,59.894221
4.500000,59.876324
5.500000,59.876324
6.500000,59.912257
7.500000,59.941066
8.500000,59.941066
9.500000,59.898227
10.500000,59.878758
11.500000,59.878758
12.500000,59.894035
13.500000,60.008073
14.500000,60.029293
15.500000,60.030021
16.500000,60.067977
17.500000,60.067977
18.500000,59.995275
19.500000,59.964059
20.500000,59.964059
21.500000,59.985862
22.500000,60.077592
23.500000,60.056153
24.500000,60.118855
25.500000,60.056153
26.500000,59.947478
27.500000,59.905187
28.500000,59.905187
29.500000,59.832959
30.500000,59.823977
31.500000,59.823977
32.500000,59.871632
33.500000,60.051178
34.500000,60.080512
35.500000,60.080512
36.500000,59.996353
37.500000,59.996353
38.500000,60.033320
39.500000,60.033320
40.500000,59.994775
41.500000,59.993236
42.500000,59.963629
43.500000,59.920162
44.500000,59.920162
45.500000,60.009561
46.500000,60.009561
47.500000,60.009561
48.500000,60.146183
49.500000,60.146183
50.500000,60.059440
51.500000,60.059440
52.500000,60.039817
53.500000,60.080399
54.500000,60.080399
55.500000,60.080399
56.500000,59.961268
57.500000,59.961268
58.500000,60.011381
59.500000,60.124061
60.500000,60.124061
61.500000,60.102207
62.500000,60.066563
63.500000,60.087624
64.500000,60.059064
65.500000,59.998115
66.500000,59.928388
67.500000,59.998115
68.500000,59.979580
69.500000,59.979580
70.500000,59.979580
71.500000,59.917347
72.500000,60.014208
73.500000,60.007743
74.500000,60.119179
75.500000,60.053414
76.500000,60.053414
77.500000,59.960916
78.500000,59.960916
79.500000,59.883528
80.500000,60.081846
81.500000,60.000129
82.500000,60.000129
83.500000,60.000129
84.500000,60.076460
85.500000,60.076460
86.500000,60.076460
87.500000,60.012492
88.500000,60.119468
89.500000,60.133915
90.500000,60.133915
91.500000,60.010842
92.500000,59.975498
93.500000,59.975498
94.500000,60.076902
95.500000,60.076902
96.500000,59.992872
97.500000,59.899186
98.500000,59.992872
99.500000,60.000240
100.500000,60.000240
101.500000,59.938374
102.500000,59.938374
103.500000,59.909883
104.500000,59.983220
105.500000,60.001564
106.500000,60.001564
107.500000,60.001564
108.500000,60.061181
109.500000,60.089999
110.500000,60.089999
111.500000,60.035723
112.500000,60.035723
113.500000,60.035723
114.500000,59.960343
115.500000,59.960343
116.500000,59.969411
117.500000,60.064786
118.500000,60.065317
119.500000,60.077979
120.500000,60.077979
121.500000,60.055243
122.500000,60.051845
123.500000,60.042509
124.500000,60.026091
125.500000,59.948925
126.500000,59.914755
127.500000,59.914755
128.500000,60.006982
129.500000,60.006982
130.500000,59.873100
131.500000,59.873100
132.500000,60.047486
133.500000,60.047486
134.500000,59.955549
135.500000,59.955549
136.500000,60.013783
137.500000,60.013783
138.500000,59.971885
139.500000,59.971885
140.500000,59.971885
141.500000,59.976255
142.500000,59.948691
143.500000,59.948691
144.500000,59.948691
145.500000,60.000559
146.500000,60.048250
147.500000,60.048250
148.500000,60.048250
149.500000,60.001196
150.500000,60.001196
151.500000,60.001196
152.500000,59.969286
153.500000,59.969286
154.500000,59.924483
155.500000,60.083657
156.500000,59.970245
157.500000,59.970245
158.500000,59.939156
159.500000,59.939156
160.500000,59.939156
161.500000,60.060469
162.500000,59.971203
163.500000,60.021055
164.500000,60.019926
165.500000,60.021055
166.500000,60.060254
167.500000,60.060254
168.500000,59.986643
169.500000,59.986643
170.500000,59.979260
171.500000,60.002013
172.500000,59.979260
173.500000,60.018962
174.500000,59.984023
175.500000,60.018962
176.500000,60.107269
177.500000,60.107269
178.500000,60.138004
179.500000,60.100958
180.500000,60.100958
181.500000,60.076131
182.500000,59.934509
183.500000,59.988840
184.500000,59.887392
185.500000,59.988840
186.500000,60.050305
187.500000,60.050305
188.500000,59.961583
189.500000,59.961583
190.500000,59.986676
191.500000,60.066830
192.500000,60.066830
193.500000,60.066830
194.500000,60.010365
195.500000,60.125119
196.500000,60.113713
197.500000,60.113713
198.500000,60.036431
199.500000,60.036431
200.500000,60.117697
201.500000,60.117697
202.500000,60.125910
203.500000,60.047078
204.500000,60.005692
205.500000,59.947395
206.500000,59.862880
207.500000,59.947395
208.500000,59.958944
209.500000,60.130224
210.500000,60.130224
211.500000,60.116605
212.500000,60.033851
213.500000,60.085903
214.500000,60.023266
215.500000,59.977765
216.500000,59.957495
217.500000,59.951010
218.500000,59.951010
219.500000,59.988033
220.500000,59.988033
221.500000,59.895744
222.500000,59.895744
223.500000,59.895744
224.500000,59.870909
225.500000,59.870909
226.500000,59.844887
227.500000,59.875535
228.500000,59.901228
229.500000,59.901228
